src_ip,dst_ip,src_port,dst_port,protocol,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,avg_pkt_size,pkt_size_entropy,duration,pkt_rate,byte_rate,syn_count,fin_count,rst_count,ack_count,label
10.8.8.130,216.58.210.14,45197,443,TCP,14,0,1337,0,95.5,2.403677461028802,4.434938,3.1567521349791137,301.46982889050537,1,1,0,13,VPN
216.58.210.14,10.8.8.130,443,45197,TCP,0,13,0,4974,382.61538461538464,2.6535442970305683,4.311731,3.0150303903467077,1153.5970124295789,1,1,0,13,VPN
216.58.210.14,10.8.8.130,443,45190,TCP,0,10,0,784,78.4,2.1609640474436813,58.360813,0.1713478528820357,13.433671665951604,0,1,1,9,VPN
10.8.8.130,216.58.210.14,45198,443,TCP,14,0,1337,0,95.5,2.403677461028802,4.263463,3.2837156086495884,313.5948406260357,1,1,0,13,VPN
10.8.8.130,216.58.210.1,60535,443,TCP,5,0,383,0,76.6,1.521928094887362,0.138338,36.14335901921381,2768.581300871778,0,1,0,5,VPN
216.58.210.14,10.8.8.130,443,45198,TCP,0,14,0,5027,359.07142857142856,2.556656707462823,4.138264,3.3830611096827075,1214.760585598212,1,1,0,14,VPN
216.58.210.1,10.8.8.130,443,60535,TCP,0,5,0,284,56.8,1.3709505944546687,0.127624,39.17758415345076,2225.286779916003,0,1,3,2,VPN
10.8.8.130,216.58.210.13,46983,443,TCP,4,0,331,0,82.75,1.5,0.124797,32.052052533314104,2652.307347131742,0,1,0,4,VPN
216.58.210.13,10.8.8.130,443,46983,TCP,0,6,0,336,56.0,1.4591479170272448,0.128716,46.61425153050126,2610.3980857080705,0,1,3,3,VPN
10.8.8.130,216.58.210.3,34914,443,TCP,4,0,331,0,82.75,1.5,0.12361,32.35984143677696,2677.7768788932935,0,1,0,4,VPN
216.58.210.3,10.8.8.130,443,34914,TCP,0,6,0,336,56.0,1.4591479170272448,0.127297,47.13386804088078,2639.496610289323,0,1,3,3,VPN
10.8.8.130,216.58.210.5,44946,443,TCP,4,0,331,0,82.75,1.5,0.124887,32.02895417457382,2650.3959579459834,0,1,0,4,VPN
10.8.8.130,74.125.207.120,37814,443,TCP,5,0,383,0,76.6,1.521928094887362,0.226025,22.121446742616968,1694.5028204844596,0,1,0,5,VPN
216.58.210.5,10.8.8.130,443,44946,TCP,0,6,0,336,56.0,1.4591479170272448,0.129284,46.40945515299651,2598.929488567804,0,1,3,3,VPN
74.125.207.120,10.8.8.130,443,37814,TCP,0,5,0,284,56.8,1.3709505944546687,0.247782,20.1790283394274,1146.1688096794765,0,1,3,2,VPN
10.8.8.130,216.58.210.3,34918,443,TCP,13,0,1570,0,120.76923076923076,2.6535442970305683,59.336785,0.2190883783137222,26.459134919426457,1,1,0,12,VPN
216.58.210.3,10.8.8.130,443,34918,TCP,0,13,0,990,76.15384615384616,2.7192945256669794,59.333832,0.2190992821768194,16.685253027311635,1,1,3,10,VPN
10.8.8.130,216.58.210.5,44976,443,TCP,48,0,6468,0,134.75,2.420551301497394,112.670816,0.4260198133294783,57.4061698461472,1,1,0,47,VPN
216.58.210.5,10.8.8.130,443,44976,TCP,0,58,0,32142,554.1724137931035,3.2405062101598983,112.669264,0.5147810320301728,285.2774470950658,1,1,3,55,VPN
10.8.8.130,216.58.210.3,34920,443,TCP,426,0,23766,0,55.7887323943662,0.3401166253864959,86.563906,4.921219705589532,274.54860920901604,1,1,0,425,VPN
216.58.210.3,10.8.8.130,443,34920,TCP,0,647,0,836248,1292.5007727975271,0.8764946115508593,86.559184,7.474654566983903,9660.99680422126,1,1,4,643,VPN
10.8.8.130,216.58.210.14,45202,443,TCP,14,0,1342,0,95.85714285714286,2.403677461028802,4.426107,3.1630505091720558,303.2009845220642,1,1,0,13,VPN
216.58.210.14,10.8.8.130,443,45202,TCP,0,13,0,4973,382.53846153846155,2.6535442970305683,4.302029,3.0218299318763306,1155.9661731708457,1,1,0,13,VPN
10.8.8.130,216.58.210.1,60563,443,TCP,66,0,7489,0,113.46969696969695,2.8021267708404145,58.993501,1.1187673028593437,126.94618683505492,1,1,0,65,VPN
216.58.210.1,10.8.8.130,443,60563,TCP,0,75,0,40628,541.7066666666667,4.262804100381091,58.990888,1.2713827938986102,688.7165353401698,1,1,3,72,VPN
10.8.8.130,216.58.210.5,44980,443,TCP,18,0,3621,0,201.16666666666663,2.9329993066372895,59.308944,0.3034955402342014,61.05318617711352,1,1,0,17,VPN
216.58.210.5,10.8.8.130,443,44980,TCP,0,21,0,3086,146.95238095238096,3.075580067807178,59.310428,0.3540692709214642,52.0313223839828,1,1,4,17,VPN
10.8.8.130,216.58.210.3,34924,443,TCP,13,0,1570,0,120.76923076923076,2.6535442970305683,59.136094,0.2198319016470719,26.54892966045407,1,1,0,12,VPN
216.58.210.3,10.8.8.130,443,34924,TCP,0,13,0,990,76.15384615384616,2.7192945256669794,59.134495,0.2198378459137936,16.741497496511975,1,1,3,10,VPN
10.8.8.130,216.58.210.3,34925,443,TCP,13,0,1570,0,120.76923076923076,2.6535442970305683,59.189922,0.219631983971866,26.52478575660228,1,1,0,12,VPN
216.58.210.3,10.8.8.130,443,34925,TCP,0,13,0,990,76.15384615384616,2.7192945256669794,59.185102,0.2196498706718457,16.727182458855946,1,1,3,10,VPN
10.8.8.130,216.58.210.5,44983,443,TCP,18,0,3621,0,201.16666666666663,2.9329993066372895,59.050973,0.3048213955763269,61.319904076771095,1,1,0,17,VPN
216.58.210.5,10.8.8.130,443,44983,TCP,0,19,0,2520,132.6315789473684,2.792586226369731,59.050286,0.321759660910025,42.67549186806648,1,1,4,15,VPN
10.8.8.130,216.58.210.3,34927,443,TCP,109,0,7534,0,69.11926605504587,1.1539649134884291,85.867205,1.2694019794868132,87.74013315095094,1,1,0,108,VPN
216.58.210.3,10.8.8.130,443,34927,TCP,0,128,0,124811,975.0859375,2.6233136374194816,85.861403,1.4907746149920238,1453.6333630606991,1,1,3,125,VPN
10.8.8.130,216.58.210.5,44985,443,TCP,19,0,3673,0,193.31578947368425,2.8581184630979695,59.59355,0.3188264501779135,61.6341869212356,1,1,0,18,VPN
216.58.210.5,10.8.8.130,443,44985,TCP,0,19,0,2431,127.94736842105264,2.963381620992706,59.593237,0.3188281247417387,40.79321953932457,1,1,3,16,VPN
10.8.8.130,216.58.210.3,34929,443,TCP,15,0,1970,0,131.33333333333334,2.8159220638351665,59.130903,0.2536744618968528,33.315912662453336,1,1,0,14,VPN
216.58.210.3,10.8.8.130,443,34929,TCP,0,18,0,2884,160.22222222222223,3.260784558297852,59.126454,0.3044322597123784,48.776813167249976,1,1,3,15,VPN
10.8.8.130,216.58.210.3,34930,443,TCP,183,0,11402,0,62.30601092896175,0.7952479850618259,133.245819,1.3734014423371887,85.57116527611272,1,1,0,182,VPN
216.58.210.3,10.8.8.130,443,34930,TCP,0,273,0,321636,1178.1538461538462,1.5186836372578318,133.244614,2.0488633033977646,2413.87618114155,1,1,3,270,VPN
10.8.8.130,67.18.187.111,0,0,OTHER,1,0,76,0,76.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
67.18.187.111,10.8.8.130,0,0,OTHER,0,1,0,76,76.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
10.8.8.130,173.194.126.24,48152,443,TCP,20,0,2275,0,113.75,2.7219280948873625,67.980848,0.2942005077665403,33.46530775844397,1,1,0,19,VPN
10.8.8.130,173.194.126.24,48153,443,TCP,14,0,1383,0,98.78571428571428,2.556656707462823,59.728326,0.2343946488639242,23.154842812771953,1,1,0,13,VPN
173.194.126.24,10.8.8.130,443,48152,TCP,0,24,0,6006,250.25,3.4549868557726664,67.974565,0.3530732414396473,88.35657867027174,2,1,3,21,VPN
173.194.126.24,10.8.8.130,443,48153,TCP,0,17,0,5213,306.6470588235294,3.101881223476018,59.716575,0.2846780814204431,87.29569637910413,2,1,3,14,VPN
10.8.8.130,216.58.210.5,44990,443,TCP,19,0,3709,0,195.21052631578948,2.8581184630979695,76.132956,0.24956340851917,48.717404326189566,1,1,0,18,VPN
216.58.210.5,10.8.8.130,443,44990,TCP,0,19,0,2498,131.47368421052633,2.963381620992706,76.13628,0.2495525129412679,32.809588280383544,1,1,3,16,VPN
10.8.8.130,216.58.210.3,34934,443,TCP,29,0,3100,0,106.89655172413794,2.5003817247025855,160.182728,0.181043239568251,19.352898022813047,1,1,0,28,VPN
216.58.210.3,10.8.8.130,443,34934,TCP,0,32,0,7608,237.75,3.3497301466508205,160.188116,0.199765131141189,47.49415992881769,1,1,2,30,VPN
10.8.8.130,216.58.210.5,44992,443,TCP,19,0,3709,0,195.21052631578948,2.8581184630979695,58.936696,0.3223797954333917,62.931929540128955,1,1,0,18,VPN
216.58.210.5,10.8.8.130,443,44992,TCP,0,18,0,2490,138.33333333333334,3.0441104177484006,58.93551,0.3054185838045687,42.24957075963201,1,1,3,15,VPN
10.8.8.130,216.58.210.3,34936,443,TCP,14,0,1622,0,115.85714285714286,2.556656707462823,59.135596,0.2367440416090504,27.428488249277137,1,1,0,13,VPN
216.58.210.3,10.8.8.130,443,34936,TCP,0,13,0,990,76.15384615384616,2.7192945256669794,59.134277,0.2198386563515437,16.74155921446372,1,1,3,10,VPN
10.8.8.130,216.58.210.3,34937,443,TCP,8,0,1187,0,148.375,2.4056390622295662,0.550764,14.525277614368404,2155.188066031912,1,0,0,7,VPN
216.58.210.3,10.8.8.130,443,34937,TCP,0,7,0,654,93.42857142857144,2.521640636343318,0.438028,15.98071356169012,1493.0552384779055,1,0,0,7,VPN
10.8.8.130,216.58.210.5,44995,443,TCP,15,0,3378,0,225.2,2.739572261986723,0.713082,21.035448938551248,4737.183100961741,1,0,0,14,VPN
216.58.210.5,10.8.8.130,443,44995,TCP,0,12,0,2254,187.83333333333337,2.9182958340544896,0.754161,15.911721767633171,2988.7517386870973,1,0,0,12,VPN
131.202.240.150,184.26.44.104,48093,80,TCP,6,0,396,0,66.0,-0.0,45.4013,0.1321548061399122,8.72221720523421,0,1,0,6,NonVPN
131.202.240.150,209.148.205.32,51534,443,TCP,5,0,428,0,85.6,1.9219280948873625,0.02711,184.43378827001104,15787.532275912949,0,1,2,3,NonVPN
131.202.240.150,209.148.205.32,51535,443,TCP,5,0,428,0,85.6,1.9219280948873625,0.026998,185.19890362249055,15853.026150085192,0,1,2,3,NonVPN
184.26.44.104,131.202.240.150,80,48093,TCP,0,7,0,462,66.0,-0.0,45.396981,0.1541952756726267,10.176888194393367,0,1,0,7,NonVPN
209.148.205.32,131.202.240.150,443,51535,TCP,0,4,0,305,76.25,1.5,0.01963,203.76974019358124,15537.44268976057,0,1,2,2,NonVPN
209.148.205.32,131.202.240.150,443,51534,TCP,0,4,0,305,76.25,1.5,0.014334,279.0567880563695,21278.08008929817,0,1,2,2,NonVPN
131.202.240.150,23.195.220.179,47976,443,TCP,10,0,689,0,68.9,1.1567796494470397,55.367824,0.1806103125887699,12.44405053736625,0,1,2,8,NonVPN
23.195.220.179,131.202.240.150,443,47976,TCP,0,8,0,581,72.625,0.5435644431995964,55.337543,0.1445673148155493,10.499201238479271,0,1,0,8,NonVPN
131.202.240.150,23.195.220.179,47980,443,TCP,10,0,689,0,68.9,1.1567796494470397,55.33571,0.1807151295248583,12.45127242426274,0,1,2,8,NonVPN
23.195.220.179,131.202.240.150,443,47980,TCP,0,8,0,581,72.625,0.5435644431995964,55.30478,0.1446529576647805,10.505421050404683,0,1,0,8,NonVPN
54.235.169.60,131.202.240.150,443,39150,TCP,0,2,0,169,84.5,1.0,0.055355,36.13043085538795,3053.0214072802814,0,1,0,2,NonVPN
131.202.240.150,54.235.169.60,39150,443,TCP,3,0,198,0,66.0,-0.0,0.055347,54.20347986340723,3577.4296709848772,0,1,0,3,NonVPN
131.202.240.150,173.194.123.88,33924,80,TCP,7,0,462,0,66.0,-0.0,44.762011,0.156382607564258,10.321252099241027,0,1,0,7,NonVPN
173.194.123.88,131.202.240.150,80,33924,TCP,0,6,0,396,66.0,-0.0,44.737046,0.1341170358007097,8.851724362846845,0,1,0,6,NonVPN
131.202.240.150,224.0.0.22,0,0,OTHER,14,0,756,0,54.0,-0.0,360.595943,0.0388246187229011,2.096529411036663,0,0,0,0,NonVPN
131.202.240.150,131.202.244.3,0,0,OTHER,59,0,5353,0,90.72881355932203,1.522774926330123,444.718735,0.1326681233701566,12.036821430516076,0,0,0,0,NonVPN
131.202.240.150,173.252.100.27,56404,443,TCP,456,0,288318,0,632.2763157894736,3.5616952082570523,445.477022,1.02362181993755,647.2118330718301,0,0,0,456,NonVPN
131.202.244.3,131.202.240.150,0,0,OTHER,0,55,0,11215,203.9090909090909,1.1908627724936065,444.625098,0.1236997197130783,25.22349739240316,0,0,0,0,NonVPN
173.252.100.27,131.202.240.150,443,56404,TCP,0,390,0,198241,508.3102564102564,4.250493159758054,445.303664,0.8758068516588715,445.1816053325804,0,0,0,390,NonVPN
131.202.240.150,209.148.205.26,45116,443,TCP,18,0,2210,0,122.77777777777776,2.522620309531022,180.108288,0.0999398761704958,12.270395907599765,1,1,2,15,NonVPN
209.148.205.26,131.202.240.150,443,45116,TCP,0,12,0,1334,111.16666666666669,2.6258145836939115,180.095551,0.0666312961834354,7.407179092391904,1,1,2,10,NonVPN
131.202.240.150,173.252.100.27,56824,443,TCP,16,0,1539,0,96.1875,2.474601752714581,2.848819,5.616362429483937,540.2238611859862,1,2,3,12,NonVPN
131.202.240.150,54.247.90.74,49879,443,TCP,8,0,528,0,66.0,-0.0,40.956312,0.1953300873379419,12.891785764304167,0,1,0,8,NonVPN
131.202.240.150,54.247.90.74,49884,443,TCP,8,0,528,0,66.0,-0.0,40.956312,0.1953300873379419,12.891785764304167,0,1,0,8,NonVPN
131.202.240.150,54.247.90.74,49885,443,TCP,8,0,528,0,66.0,-0.0,40.925907,0.1954752035183972,12.90136343221422,0,1,0,8,NonVPN
131.202.240.150,54.247.90.74,49882,443,TCP,7,0,462,0,66.0,-0.0,40.920719,0.1710624879294031,11.29012420334061,0,1,0,7,NonVPN
131.202.240.150,54.247.90.74,49883,443,TCP,8,0,528,0,66.0,-0.0,40.9207,0.1955000769781553,12.90300508055825,0,1,0,8,NonVPN
173.252.100.27,131.202.240.150,443,56824,TCP,0,13,0,4505,346.53846153846155,3.0269868333592873,3.018567,4.306679295175492,1492.4300172896608,1,1,3,10,NonVPN
131.202.240.150,173.252.79.86,55942,3478,TCP,8,0,732,0,91.5,1.5487949406953985,442.086417,0.0180960094958085,1.655784868866487,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,51936,443,TCP,8,0,732,0,91.5,1.5487949406953985,442.08651,0.0180960056890222,1.6557845205455377,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,56182,3478,TCP,8,0,732,0,91.5,1.5487949406953985,442.086475,0.0180960071216836,1.6557846516340495,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,41241,443,TCP,8,0,732,0,91.5,1.5487949406953985,442.086359,0.0180960118699342,1.655785086098981,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,41031,3478,TCP,8,0,732,0,91.5,1.5487949406953985,442.086343,0.0180960125248655,1.6557851460251962,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,50250,443,TCP,8,0,732,0,91.5,1.5487949406953985,442.08614,0.0180960208343107,1.6557859063394296,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,45349,3478,TCP,8,0,732,0,91.5,1.5487949406953985,442.086146,0.0180960205887112,1.6557858838670776,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,52729,443,TCP,8,0,732,0,91.5,1.5487949406953985,442.086285,0.0180960148989919,1.6557853632577633,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,46623,3478,TCP,8,0,732,0,91.5,1.5487949406953985,442.086308,0.0180960139575279,1.6557852771138073,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,51767,443,TCP,8,0,732,0,91.5,1.5487949406953985,442.086094,0.0180960227172402,1.655786078627481,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,37578,3478,TCP,8,0,732,0,91.5,1.5487949406953985,442.086095,0.0180960226763069,1.6557860748820883,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,60232,443,TCP,8,0,732,0,91.5,1.5487949406953985,442.085974,0.0180960276292321,1.6557865280747404,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,52981,3478,TCP,8,0,732,0,91.5,1.5487949406953985,442.085495,0.018096047236293,1.6557883221208152,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,36199,443,TCP,8,0,732,0,91.5,1.5487949406953985,442.085681,0.0180960396226902,1.6557876254761574,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,32840,3478,TCP,8,0,732,0,91.5,1.5487949406953985,442.085528,0.018096045885492,1.6557881985225267,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,59929,443,TCP,8,0,732,0,91.5,1.5487949406953985,442.085489,0.0180960474818932,1.655788344593233,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,36699,3478,TCP,8,0,732,0,91.5,1.5487949406953985,442.085509,0.0180960466632259,1.6557882696851751,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,60735,443,TCP,8,0,732,0,91.5,1.5487949406953985,442.085355,0.018096052966966,1.6557888464773955,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,44671,3478,TCP,8,0,732,0,91.5,1.5487949406953985,442.085324,0.0180960542359013,1.655788962584969,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,50972,443,TCP,8,0,732,0,91.5,1.5487949406953985,442.085429,0.0180960499378956,1.6557885693174474,1,1,0,7,NonVPN
131.202.240.150,173.252.79.86,42685,3478,TCP,9,0,810,0,90.0,1.879964948727111,442.085217,0.0203580659427478,1.832225934847308,1,1,0,8,NonVPN
131.202.240.150,173.252.79.86,50696,443,TCP,9,0,810,0,90.0,1.879964948727111,442.085366,0.0203580590812861,1.8322253173157512,1,1,0,8,NonVPN
131.202.240.150,173.252.79.86,54321,3478,TCP,9,0,810,0,90.0,1.879964948727111,442.085342,0.0203580601864877,1.8322254167838932,1,1,0,8,NonVPN
131.202.240.150,173.252.79.86,57237,443,TCP,9,0,810,0,90.0,1.879964948727111,442.085174,0.0203580679229021,1.8322261130611903,1,1,0,8,NonVPN
131.202.240.150,173.252.79.86,0,0,OTHER,30,0,4308,0,143.6,0.9967916319816366,0.833857,35.977391806988486,5166.353463483547,0,0,0,0,NonVPN
54.247.90.74,131.202.240.150,443,49884,TCP,0,7,0,493,70.42857142857143,0.5916727785823275,40.829297,0.1714455186431448,12.074662955867204,0,1,0,7,NonVPN
54.247.90.74,131.202.240.150,443,49879,TCP,0,7,0,493,70.42857142857143,0.5916727785823275,40.829253,0.1714457034029008,12.074675968232874,0,1,0,7,NonVPN
54.247.90.74,131.202.240.150,443,49882,TCP,0,7,0,493,70.42857142857143,0.5916727785823275,40.787597,0.1716207993326991,12.087007724431523,0,1,0,7,NonVPN
54.247.90.74,131.202.240.150,443,49883,TCP,0,7,0,493,70.42857142857143,0.5916727785823275,40.787556,0.1716209718473938,12.087019874395024,0,1,0,7,NonVPN
54.247.90.74,131.202.240.150,443,49885,TCP,0,7,0,493,70.42857142857143,0.5916727785823275,40.790582,0.1716082403531285,12.086123213441768,0,1,0,7,NonVPN
173.252.79.86,131.202.240.150,3478,55942,TCP,0,5,0,518,103.6,1.9219280948873625,442.007177,0.0113120335147861,1.1719266721318418,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,443,51936,TCP,0,5,0,518,103.6,1.9219280948873625,442.007241,0.0113120318768714,1.171926502443882,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,3478,56182,TCP,0,5,0,518,103.6,1.9219280948873625,442.007205,0.0113120327981983,1.1719265978933533,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,443,41241,TCP,0,5,0,518,103.6,1.9219280948873625,442.007075,0.0113120361252136,1.1719269425721297,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,3478,41031,TCP,0,5,0,518,103.6,1.9219280948873625,442.006808,0.0113120429583971,1.1719276504899443,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,443,50250,TCP,0,5,0,518,103.6,1.9219280948873625,442.006593,0.0113120484607794,1.1719282205367465,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,3478,45349,TCP,0,5,0,518,103.6,1.9219280948873625,442.00639,0.0113120536560568,1.171928758767492,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,443,52729,TCP,0,5,0,518,103.6,1.9219280948873625,442.006334,0.0113120550892377,1.171928907245026,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,443,51767,TCP,0,5,0,518,103.6,1.9219280948873625,442.006283,0.0113120563944562,1.17192904246567,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,3478,37578,TCP,0,5,0,518,103.6,1.9219280948873625,442.006285,0.0113120563432712,1.1719290371628992,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,3478,46623,TCP,0,5,0,518,103.6,1.9219280948873625,442.006388,0.0113120537072418,1.1719287640702605,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,443,60232,TCP,0,5,0,518,103.6,1.9219280948873625,442.005863,0.0113120671433265,1.1719301560486315,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,3478,52981,TCP,0,5,0,518,103.6,1.9219280948873625,442.005576,0.0113120744883996,1.1719309169982055,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,443,36199,TCP,0,5,0,518,103.6,1.9219280948873625,442.005646,0.0113120726969175,1.1719307314006573,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,3478,32840,TCP,0,5,0,518,103.6,1.9219280948873625,442.005479,0.0113120769708829,1.1719311741834764,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,443,59929,TCP,0,5,0,518,103.6,1.9219280948873625,442.005441,0.0113120779434025,1.1719312749365,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,3478,36699,TCP,0,5,0,518,103.6,1.9219280948873625,442.005596,0.0113120739765475,1.1719308639703283,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,443,60735,TCP,0,5,0,518,103.6,1.9219280948873625,442.005338,0.0113120805794431,1.171931548030309,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,3478,44671,TCP,0,5,0,518,103.6,1.9219280948873625,442.00509,0.0113120869264197,1.1719322055770895,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,443,50972,TCP,0,5,0,518,103.6,1.9219280948873625,442.005185,0.0113120844951174,1.1719319536941633,1,1,0,5,NonVPN
173.252.79.86,131.202.240.150,3478,42685,TCP,0,6,0,660,110.0,1.9182958340544896,442.005117,0.0135745034825015,1.4931953830751692,1,1,0,6,NonVPN
173.252.79.86,131.202.240.150,443,50696,TCP,0,6,0,660,110.0,1.9182958340544896,442.00513,0.013574503083256,1.4931953391581676,1,1,0,6,NonVPN
173.252.79.86,131.202.240.150,3478,54321,TCP,0,6,0,660,110.0,1.9182958340544896,442.004683,0.0135745168111714,1.4931968492288576,1,1,0,6,NonVPN
173.252.79.86,131.202.240.150,443,57237,TCP,0,6,0,660,110.0,1.9182958340544896,442.004498,0.0135745224927552,1.4931974742030791,1,1,0,6,NonVPN
173.252.79.86,131.202.240.150,0,0,OTHER,0,30,0,3932,131.06666666666666,0.9967916319816366,0.948211,31.638527711659112,4146.7563654081205,0,0,0,0,NonVPN
131.202.240.150,31.13.73.7,55349,443,TCP,8,0,609,0,76.125,2.1556390622295662,5.208316,1.536005111825012,116.92838913767903,0,1,3,5,NonVPN
31.13.73.7,131.202.240.150,443,55349,TCP,0,8,0,633,79.125,2.1556390622295662,5.084036,1.5735529803486836,124.5073795700896,0,1,2,6,NonVPN
131.202.240.150,69.171.239.36,0,0,OTHER,24,0,1680,0,70.0,-0.0,0.320742,74.82649606225564,5237.854724357895,0,0,0,0,NonVPN
69.171.239.36,131.202.240.150,0,0,OTHER,0,24,0,1776,74.0,-0.0,0.558923,42.939725149975935,3177.5396610982193,0,0,0,0,NonVPN
131.202.240.150,209.148.205.8,56906,443,TCP,6,0,425,0,70.83333333333333,1.4591479170272448,15.389464,0.3898771263248674,27.616296448011443,0,1,2,4,NonVPN
131.202.240.150,24.156.140.26,42210,443,TCP,14,0,953,0,68.07142857142857,0.946372935985442,95.364025,0.1468058840846954,9.993286252336768,0,1,2,12,NonVPN
131.202.240.150,216.58.219.238,37055,80,TCP,7,0,462,0,66.0,-0.0,45.299445,0.1545272795284798,10.198800448879672,0,1,0,7,NonVPN
